code_union,code_union_app,year,ind_union,ind_union_eng,name_union,app_code_name_eng,quantity,sales.m,quantity_t,sales_b,unitval_m,q_indagg,pq_indagg,q_indagg_loo,pq_indagg_loo,p_indagg_loo
2,190,1993,非鉄金属,Non-ferrous metal,Processing,190_Processing,24,178,0.024,0.178,7.416666666666666,3252,23427,3228,23249,7.202292441140025
2,190,1994,非鉄金属,Non-ferrous metal,Processing,190_Processing,39,299,0.039,0.299,7.666666666666666,4155,23478,4116,23179,5.631438289601555
2,190,1995,非鉄金属,Non-ferrous metal,Processing,190_Processing,29,198,0.029,0.198,6.827586206896552,4654,23272,4625,23074,4.988972972972973
2,190,1996,非鉄金属,Non-ferrous metal,Processing,190_Processing,17,154,0.017,0.154,9.058823529411764,4342,23361,4325,23207,5.365780346820809
2,190,1997,非鉄金属,Non-ferrous metal,Processing,190_Processing,63,319,0.063,0.319,5.063492063492063,5637,29587,5574,29268,5.250807319698601
2,190,1998,非鉄金属,Non-ferrous metal,Processing,190_Processing,14,35,0.014,0.035,2.5,4142,24131,4128,24096,5.837209302325581
2,190,1999,非鉄金属,Non-ferrous metal,Processing,190_Processing,29,308,0.029,0.308,10.620689655172413,3886,21901,3857,21593,5.59839253305678
2,190,2000,非鉄金属,Non-ferrous metal,Processing,190_Processing,10,88,0.01,0.088,8.799999999999999,4482,17348,4472,17260,3.8595706618962433
2,190,2001,非鉄金属,Non-ferrous metal,Processing,190_Processing,19,124,0.019,0.124,6.526315789473684,4543,21660,4524,21536,4.760389036251105
2,190,2002,非鉄金属,Non-ferrous metal,Processing,190_Processing,13,58,0.013,0.058,4.461538461538462,3712,20407,3699,20349,5.5012165450121655
2,190,2003,非鉄金属,Non-ferrous metal,Processing,190_Processing,18,56,0.018,0.056,3.1111111111111116,5001,21785,4983,21729,4.3606261288380495
2,190,2004,非鉄金属,Non-ferrous metal,Processing,190_Processing,1,24,0.001,0.024,24,5412,25085,5411,25061,4.631491406394382
2,190,2005,非鉄金属,Non-ferrous metal,Processing,190_Processing,25,73,0.025,0.073,2.9199999999999995,4634,26494,4609,26421,5.732479930570623
2,190,2006,非鉄金属,Non-ferrous metal,Processing,190_Processing,6,11,0.006,0.011,1.8333333333333333,5364,27692,5358,27681,5.166293393057111
2,190,2007,非鉄金属,Non-ferrous metal,Processing,190_Processing,3,7,0.003,0.007,2.3333333333333335,5396,32519,5393,32512,6.028555534952717
2,190,2008,非鉄金属,Non-ferrous metal,Processing,190_Processing,8,37,0.008,0.037,4.625,4761,22335,4753,22298,4.69135282979171
2,190,2009,非鉄金属,Non-ferrous metal,Processing,190_Processing,2,5,0.002,0.005,2.5,1526,7696,1524,7691,5.046587926509186
2,190,2010,非鉄金属,Non-ferrous metal,Processing,190_Processing,1,3,0.001,0.003,3,3714,12479,3713,12476,3.3600861836789657
2,190,2011,非鉄金属,Non-ferrous metal,Processing,190_Processing,6,16,0.006,0.016,2.6666666666666665,5103,16103,5097,16087,3.156170296252698
2,190,2012,非鉄金属,Non-ferrous metal,Processing,190_Processing,1,30,0.001,0.03,30,5246,20452,5245,20422,3.893612964728313
2,190,2013,非鉄金属,Non-ferrous metal,Processing,190_Processing,3,9,0.003,0.009,2.9999999999999996,5935,15883,5932,15874,2.675994605529332
2,190,2014,非鉄金属,Non-ferrous metal,Processing,190_Processing,9,22,0.009,0.022,2.4444444444444446,6696,19880,6687,19858,2.9696425901001944
2,190,2015,非鉄金属,Non-ferrous metal,Processing,190_Processing,6,16,0.006,0.016,2.6666666666666665,8544,23150,8538,23134,2.709533848676505
2,190,2016,非鉄金属,Non-ferrous metal,Processing,190_Processing,5,12,0.005,0.012,2.4,7206,21067,7201,21055,2.9238994584085543
2,190,2017,非鉄金属,Non-ferrous metal,Processing,190_Processing,5,12,0.005,0.012,2.4,13360,29259,13355,29247,2.1899663047547735
2,200,1978,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,1257,4257.345,1257,4257.345,3.386909307875895
2,200,1979,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,2159,5621.545,2159,5621.545,2.603772579898101
2,200,1980,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,2813,24935.389,2813,24935.389,8.864340206185567
2,200,1981,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,4,9.728,0.004,0.009728,2.432,2876,27486.858,2872,27477.13,9.56724582172702
2,200,1982,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,15,29.25,0.015,0.02925,1.9500000000000002,4848,47532.109000000004,4833,47502.859000000004,9.828855576246639
2,200,1983,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,9,138.3,0.009,0.1383,15.366666666666669,7840,72338.935,7831,72200.635,9.219848678329715
2,200,1984,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,36,159.9,0.036,0.15990000000000001,4.441666666666667,14458,128263.75899999999,14422,128103.859,8.88253078629871
2,200,1985,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,55,261.239,0.055,0.261239,4.7498,15776,129602.114,15721,129340.875,8.22726766745118
2,200,1986,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,3,43,0.003,0.043,14.333333333333332,14459,127358,14456,127315,8.80706972883232
2,200,1987,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,4,24,0.004,0.024,6,15720,145918,15716,145894,9.283150928989565
2,200,1988,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,2,34,0.002,0.034,17,20357,187399,20355,187365,9.204863669859986
2,200,1989,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,10,116,0.01,0.116,11.6,25425,220945,25415,220829,8.688923863859925
2,200,1990,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,9,29,0.009,0.029,3.2222222222222228,30955,265664,30946,265635,8.583823434369547
2,200,1991,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,10,35,0.01,0.035,3.5000000000000004,27585,269211,27575,269176,9.761595648232094
2,200,1992,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,15,179,0.015,0.179,11.933333333333334,18175,185292,18160,185113,10.193447136563877
2,200,1993,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,8,28,0.008,0.028,3.5,21963,196494,21955,196466,8.94857663402414
2,200,1994,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,4,9,0.004,0.009,2.25,21489,233584,21485,233575,10.87153828252269
2,200,1995,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,5,67,0.005,0.067,13.4,27580,291164,27575,291097,10.556554850407979
2,200,1996,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,7,57,0.007,0.057,8.142857142857142,27333,276499,27326,276442,10.116445875722755
2,200,1997,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,29286,340096,29286,340096,11.612920849552687
2,200,1998,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,21947,278935,21947,278935,12.709481933749487
2,200,1999,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,9,120,0.009,0.12,13.333333333333334,24428,312865,24419,312745,12.807445022318687
2,200,2000,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,32618,405255,32618,405255,12.424274940217058
2,200,2001,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,15316,172780,15316,172780,11.281013319404543
2,200,2002,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,14246,163384,14246,163384,11.468763161589218
2,200,2003,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,19943,235794,19943,235794,11.823396680539538
2,200,2004,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,24592,279998,24592,279998,11.385735198438516
2,200,2005,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,3,28,0.003,0.028,9.333333333333334,28791,308539,28788,308511,10.716652771988329
2,200,2006,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,31750,385874,31750,385874,12.153511811023622
2,200,2007,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,30873,375287,30873,375287,12.155831956725942
2,200,2008,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,25130,296362,25130,296362,11.793155590927178
2,200,2009,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,11990,129990,11990,129990,10.841534612176813
2,200,2010,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,1,3,0.001,0.003,3,27965,296426,27964,296423,10.600164497210699
2,200,2011,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,1,3,0.001,0.003,3,35136,295121,35135,295118,8.399544613633129
2,200,2012,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,32155,232494,32155,232494,7.230415176488882
2,200,2013,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,2,25,0.002,0.025,12.5,27335,194920,27333,194895,7.1303918340467565
2,200,2014,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,2,4,0.002,0.004,2,36357,236998,36355,236994,6.518883234768257
2,200,2015,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,4,8,0.004,0.008,2,39070,254510,39066,254502,6.5146674857932725
2,200,2016,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,47313,259013,47313,259013,5.4744573373068715
2,200,2017,非鉄金属,Non-ferrous metal,Assembling and disassembling,200_Assembling and disassembling,3,9,0.003,0.009,2.9999999999999996,59018,311536,59015,311527,5.278776582224858
2,900,1978,非鉄金属,Non-ferrous metal,Others,900_Others,0,2.74,0,0.0027400000000000002,Inf,163,602.514,163,599.774,3.67959509202454
2,900,1979,非鉄金属,Non-ferrous metal,Others,900_Others,0,0,0,0,NaN,846,2845.585,846,2845.585,3.3635756501182033
2,900,1980,非鉄金属,Non-ferrous metal,Others,900_Others,16,152.2,0.016,0.1522,9.5125,1858,5530.803,1842,5378.603,2.919979913137894
2,900,1981,非鉄金属,Non-ferrous metal,Others,900_Others,30,127,0.03,0.127,4.233333333333333,1650,9647.719,1620,9520.719,5.876987037037036
2,900,1982,非鉄金属,Non-ferrous metal,Others,900_Others,17,213.16,0.017,0.21316,12.538823529411763,1575,9440.783,1558,9227.623,5.922736200256739
2,900,1983,非鉄金属,Non-ferrous metal,Others,900_Others,21,205.644,0.021,0.205644,9.792571428571428,2123,17570.984,2102,17365.34,8.261341579448144
2,900,1984,非鉄金属,Non-ferrous metal,Others,900_Others,32,353.338,0.032,0.35333800000000004,11.0418125,2161,17487.057,2129,17133.719,8.04777782996712
2,900,1985,非鉄金属,Non-ferrous metal,Others,900_Others,23,229.55,0.023,0.22955,9.980434782608697,4246,24614.813,4223,24385.263,5.774393322282737
2,900,1986,非鉄金属,Non-ferrous metal,Others,900_Others,20,270,0.02,0.27,13.5,1946,13877,1926,13607,7.064901349948079
2,900,1987,非鉄金属,Non-ferrous metal,Others,900_Others,6,89,0.006,0.089,14.833333333333332,1787,13432,1781,13343,7.491858506457047
2,900,1988,非鉄金属,Non-ferrous metal,Others,900_Others,6,100,0.006,0.1,16.666666666666668,1842,17529,1836,17429,9.492919389978214
2,900,1989,非鉄金属,Non-ferrous metal,Others,900_Others,1,44,0.001,0.044,44,1298,16646,1297,16602,12.800308404009252
2,900,1990,非鉄金属,Non-ferrous metal,Others,900_Others,4,111,0.004,0.111,27.75,1580,16159,1576,16048,10.182741116751268
2,900,1991,非鉄金属,Non-ferrous metal,Others,900_Others,2,83,0.002,0.083,41.5,1441,18559,1439,18476,12.839471855455177
2,900,1992,非鉄金属,Non-ferrous metal,Others,900_Others,0,25,0,0.025,Inf,667,6654,667,6629,9.938530734632684
2,900,1993,非鉄金属,Non-ferrous metal,Others,900_Others,3,23,0.003,0.023,7.666666666666666,1726,8457,1723,8434,4.8949506674405105
2,900,1994,非鉄金属,Non-ferrous metal,Others,900_Others,0,18,0,0.018,Inf,585,4790,585,4772,8.157264957264957
2,900,1995,非鉄金属,Non-ferrous metal,Others,900_Others,4,48,0.004,0.048,12,1230,5228,1226,5180,4.225122349102773
2,900,1996,非鉄金属,Non-ferrous metal,Others,900_Others,1,4,0.001,0.004,4,2414,10511,2413,10507,4.354330708661418
2,900,1997,非鉄金属,Non-ferrous metal,Others,900_Others,1,26,0.001,0.026,26,1175,8321,1174,8295,7.065587734241908
2,900,1998,非鉄金属,Non-ferrous metal,Others,900_Others,0,9,0,0.009,Inf,1880,14041,1880,14032,7.463829787234043
2,900,1999,非鉄金属,Non-ferrous metal,Others,900_Others,6,15,0.006,0.015,2.5,3976,20223,3970,20208,5.090176322418136
2,900,2000,非鉄金属,Non-ferrous metal,Others,900_Others,3,43,0.003,0.043,14.333333333333332,7541,51844,7538,51801,6.871981958079066
2,900,2001,非鉄金属,Non-ferrous metal,Others,900_Others,2,10,0.002,0.01,5,6109,53333,6107,53323,8.731455706566235
2,900,2002,非鉄金属,Non-ferrous metal,Others,900_Others,1,20,0.001,0.02,20,4683,44538,4682,44518,9.508329773601025
2,900,2003,非鉄金属,Non-ferrous metal,Others,900_Others,0,0,0,0,NaN,11405,63006,11405,63006,5.524419114423498
2,900,2004,非鉄金属,Non-ferrous metal,Others,900_Others,8,20,0.008,0.02,2.5,16820,94702,16812,94682,5.631810611467999
2,900,2005,非鉄金属,Non-ferrous metal,Others,900_Others,1,2,0.001,0.002,2,13520,113736,13519,113734,8.412900362452843
2,900,2006,非鉄金属,Non-ferrous metal,Others,900_Others,0,2,0,0.002,Inf,14284,109612,14284,109610,7.67362083450014
2,900,2007,非鉄金属,Non-ferrous metal,Others,900_Others,3,14,0.003,0.014,4.666666666666667,11624,85551,11621,85537,7.360554169176491
2,900,2008,非鉄金属,Non-ferrous metal,Others,900_Others,0,0,0,0,NaN,10474,100193,10474,100193,9.565877410731336
2,900,2009,非鉄金属,Non-ferrous metal,Others,900_Others,0,0,0,0,NaN,4460,58232,4460,58232,13.056502242152467
2,900,2010,非鉄金属,Non-ferrous metal,Others,900_Others,0,0,0,0,NaN,12845,94697,12845,94697,7.372284935772674
2,900,2011,非鉄金属,Non-ferrous metal,Others,900_Others,0,0,0,0,NaN,13028,82978,13028,82978,6.369204789683758
2,900,2012,非鉄金属,Non-ferrous metal,Others,900_Others,0,0,0,0,NaN,10416,80312,10416,80312,7.710445468509985
2,900,2013,非鉄金属,Non-ferrous metal,Others,900_Others,1,3,0.001,0.003,3,12885,92982,12884,92979,7.216625271654766
2,900,2014,非鉄金属,Non-ferrous metal,Others,900_Others,1,2,0.001,0.002,2,11514,80620,11513,80618,7.002345175019543
2,900,2015,非鉄金属,Non-ferrous metal,Others,900_Others,6,16,0.006,0.016,2.6666666666666665,19528,126924,19522,126908,6.500768363897142
2,900,2016,非鉄金属,Non-ferrous metal,Others,900_Others,0,0,0,0,NaN,23815,135797,23815,135797,5.702162502624397
2,900,2017,非鉄金属,Non-ferrous metal,Others,900_Others,3,9,0.003,0.009,2.9999999999999996,34635,192687,34632,192678,5.563582813582814
2,NA,1978,非鉄金属,Non-ferrous metal,NA,TOTAL,466,529.5169999999999,0.466,0.5295169999999999,1.136302575107296,9081,26139.353000000003,8615,25609.836000000003,2.9727029599535695
2,NA,1979,非鉄金属,Non-ferrous metal,NA,TOTAL,367,945.288,0.367,0.945288,2.575716621253406,13718,37042.43,13351,36097.142,2.703703243202756
2,NA,1980,非鉄金属,Non-ferrous metal,NA,TOTAL,571,2562.777,0.571,2.562777,4.48822591943958,19334,75653.09599999999,18763,73090.31899999999,3.8954495016788355
2,NA,1981,非鉄金属,Non-ferrous metal,NA,TOTAL,544,1707.354,0.544,1.707354,3.1385183823529412,21464,103745.713,20920,102038.359,4.877550621414914
2,NA,1982,非鉄金属,Non-ferrous metal,NA,TOTAL,315,1660.7520000000002,0.315,1.6607520000000002,5.272228571428572,23894,142449.37,23579,140788.618,5.970932524704185
2,NA,1983,非鉄金属,Non-ferrous metal,NA,TOTAL,372,2435.768,0.372,2.435768,6.547763440860215,30032,182065.676,29660,179629.908,6.056301685772083
2,NA,1984,非鉄金属,Non-ferrous metal,NA,TOTAL,668,3448.879,0.668,3.448879,5.1629925149700595,39606,252251.302,38938,248802.423,6.389707303919051
2,NA,1985,非鉄金属,Non-ferrous metal,NA,TOTAL,501,2188.147,0.501,2.188147,4.367558882235529,47357,288690.733,46856,286502.586,6.114533592282739
2,NA,1986,非鉄金属,Non-ferrous metal,NA,TOTAL,425,2022,0.425,2.022,4.757647058823529,42153,265852,41728,263830,6.322613113496932
2,NA,1987,非鉄金属,Non-ferrous metal,NA,TOTAL,306,1245,0.306,1.245,4.068627450980393,44298,293712,43992,292467,6.648186033824332
2,NA,1988,非鉄金属,Non-ferrous metal,NA,TOTAL,197,974,0.197,0.974,4.944162436548223,57402,373921,57205,372947,6.5194825627130495
2,NA,1989,非鉄金属,Non-ferrous metal,NA,TOTAL,452,2165,0.452,2.165,4.789823008849558,69880,459101,69428,456936,6.581436884254192
2,NA,1990,非鉄金属,Non-ferrous metal,NA,TOTAL,357,2453,0.357,2.453,6.871148459383753,79842,547528,79485,545075,6.857583191797194
2,NA,1991,非鉄金属,Non-ferrous metal,NA,TOTAL,388,2297,0.388,2.297,5.920103092783505,78432,587960,78044,585663,7.50426682384296
2,NA,1992,非鉄金属,Non-ferrous metal,NA,TOTAL,123,1695,0.123,1.695,13.78048780487805,55829,421990,55706,420295,7.544878469105662
2,NA,1993,非鉄金属,Non-ferrous metal,NA,TOTAL,240,1393,0.24,1.393,5.804166666666667,54889,387448,54649,386055,7.064264670899742
2,NA,1994,非鉄金属,Non-ferrous metal,NA,TOTAL,136,965,0.136,0.965,7.095588235294117,54102,398130,53966,397165,7.35954119260275
2,NA,1995,非鉄金属,Non-ferrous metal,NA,TOTAL,155,1075,0.155,1.075,6.935483870967742,68427,473192,68272,472117,6.915236114366065
2,NA,1996,非鉄金属,Non-ferrous metal,NA,TOTAL,106,773,0.106,0.773,7.2924528301886795,70259,475856,70153,475083,6.772098128376548
2,NA,1997,非鉄金属,Non-ferrous metal,NA,TOTAL,297,1596,0.297,1.596,5.373737373737375,79305,563728,79008,562132,7.1148744430943704
2,NA,1998,非鉄金属,Non-ferrous metal,NA,TOTAL,207,817,0.207,0.817,3.9468599033816423,62643,477527,62436,476710,7.63517842270485
2,NA,1999,非鉄金属,Non-ferrous metal,NA,TOTAL,241,1173,0.241,1.173,4.867219917012449,70857,514188,70616,513015,7.264854990370455
2,NA,2000,非鉄金属,Non-ferrous metal,NA,TOTAL,205,853,0.205,0.853,4.160975609756098,90110,636976,89905,636123,7.075501918691953
2,NA,2001,非鉄金属,Non-ferrous metal,NA,TOTAL,157,879,0.157,0.879,5.598726114649682,58467,395727,58310,394848,6.77153146973075
2,NA,2002,非鉄金属,Non-ferrous metal,NA,TOTAL,83,275,0.083,0.275,3.3132530120481927,61713,380060,61630,379785,6.162339769592731
2,NA,2003,非鉄金属,Non-ferrous metal,NA,TOTAL,94,284,0.094,0.284,3.0212765957446805,83569,493094,83475,492810,5.903683737646002
2,NA,2004,非鉄金属,Non-ferrous metal,NA,TOTAL,75,370,0.075,0.37,4.933333333333334,98056,574976,97981,574606,5.8644635184372484
2,NA,2005,非鉄金属,Non-ferrous metal,NA,TOTAL,170,525,0.17,0.525,3.088235294117647,108811,674154,108641,673629,6.200504413619168
2,NA,2006,非鉄金属,Non-ferrous metal,NA,TOTAL,84,279,0.084,0.279,3.3214285714285716,105648,730649,105564,730370,6.918741237543101
2,NA,2007,非鉄金属,Non-ferrous metal,NA,TOTAL,25,83,0.025,0.083,3.32,107164,721816,107139,721733,6.736417177685063
2,NA,2008,非鉄金属,Non-ferrous metal,NA,TOTAL,60,283,0.06,0.283,4.716666666666667,97947,647276,97887,646993,6.609590650443879
2,NA,2009,非鉄金属,Non-ferrous metal,NA,TOTAL,22,141,0.022,0.141,6.409090909090909,42067,298087,42045,297946,7.086359852538946
2,NA,2010,非鉄金属,Non-ferrous metal,NA,TOTAL,21,110,0.021,0.11,5.238095238095238,92077,551736,92056,551626,5.992287303380551
2,NA,2011,非鉄金属,Non-ferrous metal,NA,TOTAL,35,201,0.035,0.201,5.742857142857143,119055,596661,119020,596460,5.011426650983028
2,NA,2012,非鉄金属,Non-ferrous metal,NA,TOTAL,29,187,0.029,0.187,6.448275862068965,113818,539146,113789,538959,4.736477163873485
2,NA,2013,非鉄金属,Non-ferrous metal,NA,TOTAL,63,377,0.063,0.377,5.984126984126984,110889,503702,110826,503325,4.541578690920903
2,NA,2014,非鉄金属,Non-ferrous metal,NA,TOTAL,62,228,0.062,0.228,3.67741935483871,137334,590075,137272,589847,4.296921440643394
2,NA,2015,非鉄金属,Non-ferrous metal,NA,TOTAL,49,157,0.049,0.157,3.204081632653061,155366,680543,155317,680386,4.380628005949124
2,NA,2016,非鉄金属,Non-ferrous metal,NA,TOTAL,34,139,0.034,0.139,4.088235294117647,175394,712492,175360,712353,4.062231979927008
2,NA,2017,非鉄金属,Non-ferrous metal,NA,TOTAL,43,121,0.043,0.121,2.813953488372093,233102,891628,233059,891507,3.8252416770002444
3,110,1978,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,184,556.595,0.184,0.5565950000000001,3.024972826086957,6255,11199.604000000001,6071,10643.009000000002,1.7530899357601717
3,110,1979,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,252,858.972,0.252,0.858972,3.408619047619047,9002,15354.395,8750,14495.423,1.6566197714285715
3,110,1980,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,261,826.796,0.261,0.8267960000000001,3.1678007662835252,9704,20294.804,9443,19468.008,2.0616338028169015
3,110,1981,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,326,999.025,0.326,0.9990249999999999,3.0644938650306743,9810,23869.861,9484,22870.836,2.4115179249261915
3,110,1982,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,429,1506.508,0.429,1.506508,3.5116736596736597,9138,27462.097,8709,25955.589,2.9803179469514296
3,110,1983,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,436,2090.438,0.436,2.0904380000000002,4.79458256880734,11653,32389.708,11217,30299.269999999997,2.7011919408041365
3,110,1984,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,189,1106.101,0.189,1.1061010000000002,5.852386243386245,13165,37236.078,12976,36129.977,2.7843693742293465
3,110,1985,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,428,2181.816,0.428,2.181816,5.097700934579439,14893,47352.598,14465,45170.782,3.1227640511579673
3,110,1986,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,354,2154,0.354,2.154,6.084745762711864,14025,46733,13671,44579,3.2608441225952745
3,110,1987,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,302,1666,0.302,1.666,5.516556291390728,14466,46291,14164,44625,3.1505930528099406
3,110,1988,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,472,2816,0.472,2.816,5.966101694915254,18904,60118,18432,57302,3.1088324652777777
3,110,1989,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,842,4221,0.842,4.221,5.013064133016627,22416,79652,21574,75431,3.496384536942616
3,110,1990,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,1075,6187,1.075,6.187,5.7553488372093025,24288,100664,23213,94477,4.070003877137811
3,110,1991,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,1109,8175,1.109,8.175,7.37150586113616,25338,114472,24229,106297,4.387180651285649
3,110,1992,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,626,4606,0.626,4.606,7.357827476038339,18690,94152,18064,89546,4.95715234720992
3,110,1993,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,663,5210,0.663,5.21,7.858220211161387,17090,84323,16427,79113,4.81603457722043
3,110,1994,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,404,3634,0.404,3.634,8.995049504950494,17441,75068,17037,71434,4.192874332335505
3,110,1995,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,329,2425,0.329,2.425,7.370820668693009,21032,82706,20703,80281,3.8777471863981066
3,110,1996,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,181,1578,0.181,1.578,8.718232044198896,20561,88418,20380,86840,4.261040235525025
3,110,1997,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,479,2675,0.479,2.675,5.5845511482254695,24791,102212,24312,99537,4.094151036525172
3,110,1998,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,355,1950,0.355,1.95,5.492957746478873,19685,82620,19330,80670,4.173305742369374
3,110,1999,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,197,1245,0.197,1.245,6.319796954314721,22106,87234,21909,85989,3.924825414213337
3,110,2000,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,267,1515,0.267,1.515,5.6741573033707855,27585,88627,27318,87112,3.188813236693755
3,110,2001,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,401,1582,0.401,1.582,3.945137157107232,14926,72665,14525,71083,4.893838209982788
3,110,2002,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,420,1794,0.42,1.794,4.271428571428571,18342,67711,17922,65917,3.677993527508091
3,110,2003,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,502,2078,0.502,2.078,4.139442231075697,24869,81706,24367,79628,3.2678622727459268
3,110,2004,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,406,1333,0.406,1.333,3.2832512315270934,26761,76711,26355,75378,2.8601024473534435
3,110,2005,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,485,1501,0.485,1.501,3.094845360824742,28917,91243,28432,89742,3.15637310073157
3,110,2006,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,506,1431,0.506,1.431,2.8280632411067192,28051,87210,27545,85779,3.114140497367943
3,110,2007,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,508,1373,0.508,1.373,2.702755905511811,28879,90324,28371,88951,3.1352789820591447
3,110,2008,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,552,1746,0.552,1.746,3.163043478260869,27917,94439,27365,92693,3.387283025762836
3,110,2009,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,153,520,0.153,0.52,3.3986928104575167,12244,46490,12091,45970,3.8020014887106113
3,110,2010,金属製品,Metal products,Handling operations/Machine tending,110_Handling operations/Machine tending,327,1029,0.327,1.029,3.1467889908256876,24307,74513,23980,73484,3.064386989157631
