year,code_union_type,code_union,variable,value
1978,A,4-3,quantity,115
1978,A,4-3,sales.m,55.94
1978,A,4-4,quantity,120
1978,A,4-4,sales.m,150
1978,A,5,quantity,124
1978,A,5,sales.m,74.01
1978,A,6,quantity,1
1978,A,6,sales.m,0.35
1978,A,7-1,quantity,0
1978,A,7-1,sales.m,0
1978,A,7-3,quantity,110
1978,A,7-3,sales.m,156.73
1978,A,7-8,quantity,0
1978,A,7-8,sales.m,0
1978,A,8,quantity,7
1978,A,8,sales.m,5.12
1978,A,export,quantity,222
1978,A,export,sales.m,115.9
1979,A,1,quantity,27
1979,A,1,sales.m,555.216
1979,A,11,quantity,0
1979,A,11,sales.m,0
1979,A,12,quantity,47
1979,A,12,sales.m,93.596
1979,A,15,quantity,0
1979,A,15,sales.m,0
1979,A,16,quantity,24
1979,A,16,sales.m,42.182
1979,A,17,quantity,38
1979,A,17,sales.m,37.505
1979,A,2,quantity,0
1979,A,2,sales.m,0
1979,A,3,quantity,75
1979,A,3,sales.m,48.077
1979,A,4-2,quantity,0
1979,A,4-2,sales.m,0
1979,A,4-3,quantity,242
1979,A,4-3,sales.m,131.549
1979,A,4-4,quantity,130
1979,A,4-4,sales.m,200
1979,A,5,quantity,43
1979,A,5,sales.m,24
1979,A,6,quantity,0
1979,A,6,sales.m,0
1979,A,7-1,quantity,0
1979,A,7-1,sales.m,0
1979,A,7-3,quantity,153
1979,A,7-3,sales.m,185.164
1979,A,7-8,quantity,0
1979,A,7-8,sales.m,0
1979,A,8,quantity,0
1979,A,8,sales.m,0
1979,A,export,quantity,224
1979,A,export,sales.m,136.376
1980,A,1,quantity,122
1980,A,1,sales.m,723.74
1980,A,11,quantity,0
1980,A,11,sales.m,0
1980,A,12,quantity,74
1980,A,12,sales.m,184.869
1980,A,15,quantity,0
1980,A,15,sales.m,0
1980,A,16,quantity,80
1980,A,16,sales.m,192.26
1980,A,17,quantity,120
1980,A,17,sales.m,182.665
1980,A,2,quantity,2
1980,A,2,sales.m,11.72
1980,A,3,quantity,161
1980,A,3,sales.m,111.968
1980,A,4-2,quantity,0
1980,A,4-2,sales.m,0
1980,A,4-3,quantity,275
1980,A,4-3,sales.m,152.083
1980,A,4-4,quantity,217
1980,A,4-4,sales.m,165.01
1980,A,5,quantity,87
1980,A,5,sales.m,55.441
1980,A,6,quantity,15
1980,A,6,sales.m,10.482
1980,A,7-1,quantity,0
1980,A,7-1,sales.m,0
1980,A,7-3,quantity,268
1980,A,7-3,sales.m,292.618
1980,A,7-8,quantity,48
1980,A,7-8,sales.m,29.029
1980,A,8,quantity,0
1980,A,8,sales.m,0
1980,A,export,quantity,360
1980,A,export,sales.m,345.499
1981,A,1,quantity,142
1981,A,1,sales.m,1487.073
1981,A,11,quantity,0
1981,A,11,sales.m,0
1981,A,12,quantity,38
1981,A,12,sales.m,187.25
1981,A,15,quantity,3
1981,A,15,sales.m,2.01
1981,A,16,quantity,43
1981,A,16,sales.m,153.45
1981,A,17,quantity,0
1981,A,17,sales.m,0
1981,A,2,quantity,3
1981,A,2,sales.m,4.628
1981,A,3,quantity,17
1981,A,3,sales.m,14.072
1981,A,4-2,quantity,0
1981,A,4-2,sales.m,0
1981,A,4-3,quantity,32
1981,A,4-3,sales.m,17.778
1981,A,4-4,quantity,136
1981,A,4-4,sales.m,123.531
1981,A,5,quantity,100
1981,A,5,sales.m,43.191
1981,A,6,quantity,7
1981,A,6,sales.m,4.69
1981,A,7-1,quantity,0
1981,A,7-1,sales.m,0
1981,A,7-3,quantity,185
1981,A,7-3,sales.m,142.751
1981,A,7-8,quantity,0
1981,A,7-8,sales.m,0
1981,A,8,quantity,0
1981,A,8,sales.m,0
1981,A,export,quantity,235
1981,A,export,sales.m,201.14
1982,A,1,quantity,169
1982,A,1,sales.m,791.861
1982,A,11,quantity,25
1982,A,11,sales.m,25.8
1982,A,12,quantity,66
1982,A,12,sales.m,206.72
1982,A,15,quantity,20
1982,A,15,sales.m,22.5
1982,A,16,quantity,42
1982,A,16,sales.m,146.25
1982,A,17,quantity,56
1982,A,17,sales.m,76.8
1982,A,2,quantity,8
1982,A,2,sales.m,24.072
1982,A,3,quantity,48
1982,A,3,sales.m,75.42
1982,A,4-2,quantity,0
1982,A,4-2,sales.m,0
