code_union,code_union_app,variable,value,year
7-1,200,sales.m,0,2008
7-1,900,quantity,0,2008
7-1,900,sales.m,0,2008
7-3,110,quantity,3862,2008
7-3,110,sales.m,17368,2008
7-3,160,quantity,8113,2008
7-3,160,sales.m,41156,2008
7-3,170,quantity,735,2008
7-3,170,sales.m,10467,2008
7-3,190,quantity,1645,2008
7-3,190,sales.m,9201,2008
7-3,200,quantity,2143,2008
7-3,200,sales.m,16227,2008
7-3,900,quantity,33,2008
7-3,900,sales.m,543,2008
7-8,110,quantity,23,2008
7-8,110,sales.m,488,2008
7-8,160,quantity,53,2008
7-8,160,sales.m,338,2008
7-8,170,quantity,4,2008
7-8,170,sales.m,23,2008
7-8,190,quantity,28,2008
7-8,190,sales.m,162,2008
7-8,200,quantity,5,2008
7-8,200,sales.m,167,2008
7-8,900,quantity,3,2008
7-8,900,sales.m,24,2008
8,110,quantity,322,2008
8,110,sales.m,2805,2008
8,160,quantity,0,2008
8,160,sales.m,0,2008
8,170,quantity,0,2008
8,170,sales.m,0,2008
8,190,quantity,19,2008
8,190,sales.m,249,2008
8,200,quantity,1,2008
8,200,sales.m,10,2008
8,900,quantity,36,2008
8,900,sales.m,1108,2008
export,110,quantity,17474,2008
export,110,sales.m,49488,2008
export,160,quantity,18245,2008
export,160,sales.m,57160,2008
export,170,quantity,785,2008
export,170,sales.m,10685,2008
export,190,quantity,2138,2008
export,190,sales.m,8668,2008
export,200,quantity,14647,2008
export,200,sales.m,204314,2008
export,900,quantity,6259,2008
export,900,sales.m,72338,2008
1,110,quantity,24,2009
1,110,sales.m,156,2009
1,160,quantity,3,2009
1,160,sales.m,45,2009
1,170,quantity,0,2009
1,170,sales.m,0,2009
1,190,quantity,7,2009
1,190,sales.m,250,2009
1,200,quantity,1,2009
1,200,sales.m,12,2009
1,900,quantity,0,2009
1,900,sales.m,0,2009
11,110,quantity,77,2009
11,110,sales.m,1640,2009
11,160,quantity,0,2009
11,160,sales.m,0,2009
11,170,quantity,0,2009
11,170,sales.m,0,2009
11,190,quantity,0,2009
11,190,sales.m,0,2009
11,200,quantity,1,2009
11,200,sales.m,3,2009
11,900,quantity,12,2009
11,900,sales.m,7,2009
12,110,quantity,220,2009
12,110,sales.m,1351,2009
12,160,quantity,0,2009
12,160,sales.m,0,2009
12,170,quantity,2,2009
12,170,sales.m,11,2009
12,190,quantity,0,2009
12,190,sales.m,0,2009
12,200,quantity,0,2009
12,200,sales.m,0,2009
12,900,quantity,0,2009
12,900,sales.m,0,2009
15,110,quantity,1664,2009
15,110,sales.m,6675,2009
15,160,quantity,0,2009
15,160,sales.m,0,2009
15,170,quantity,0,2009
15,170,sales.m,1,2009
15,190,quantity,0,2009
15,190,sales.m,0,2009
15,200,quantity,0,2009
15,200,sales.m,0,2009
15,900,quantity,1,2009
15,900,sales.m,1,2009
16,110,quantity,53,2009
16,110,sales.m,328,2009
16,160,quantity,0,2009
16,160,sales.m,0,2009
16,170,quantity,1,2009
16,170,sales.m,3,2009
16,190,quantity,3,2009
16,190,sales.m,32,2009
16,200,quantity,1,2009
16,200,sales.m,6,2009
16,900,quantity,0,2009
16,900,sales.m,0,2009
17,110,quantity,264,2009
17,110,sales.m,826,2009
17,160,quantity,59,2009
17,160,sales.m,300,2009
17,170,quantity,39,2009
17,170,sales.m,256,2009
17,190,quantity,52,2009
17,190,sales.m,117,2009
17,200,quantity,1170,2009
17,200,sales.m,2588,2009
17,900,quantity,9,2009
17,900,sales.m,72,2009
2,110,quantity,20,2009
2,110,sales.m,136,2009
2,160,quantity,0,2009
2,160,sales.m,0,2009
2,170,quantity,0,2009
2,170,sales.m,0,2009
2,190,quantity,2,2009
2,190,sales.m,5,2009
2,200,quantity,0,2009
2,200,sales.m,0,2009
2,900,quantity,0,2009
2,900,sales.m,0,2009
27,110,quantity,81,2009
27,110,sales.m,817,2009
27,160,quantity,66,2009
27,160,sales.m,681,2009
27,170,quantity,0,2009
27,170,sales.m,0,2009
27,190,quantity,7,2009
27,190,sales.m,28,2009
27,200,quantity,7,2009
27,200,sales.m,146,2009
27,900,quantity,102,2009
27,900,sales.m,320,2009
3,110,quantity,153,2009
3,110,sales.m,520,2009
3,160,quantity,224,2009
3,160,sales.m,2394,2009
3,170,quantity,3,2009
3,170,sales.m,17,2009
3,190,quantity,120,2009
3,190,sales.m,1673,2009
3,200,quantity,1,2009
3,200,sales.m,3,2009
3,900,quantity,6,2009
3,900,sales.m,55,2009
4-2,110,quantity,4,2009
4-2,110,sales.m,18,2009
4-2,160,quantity,89,2009
4-2,160,sales.m,1127,2009
4-2,170,quantity,0,2009
4-2,170,sales.m,0,2009
4-2,190,quantity,5,2009
4-2,190,sales.m,35,2009
4-2,200,quantity,0,2009
4-2,200,sales.m,0,2009
4-2,900,quantity,1,2009
4-2,900,sales.m,3,2009
4-3,110,quantity,17,2009
4-3,110,sales.m,64,2009
4-3,160,quantity,24,2009
4-3,160,sales.m,120,2009
4-3,170,quantity,0,2009
4-3,170,sales.m,0,2009
4-3,190,quantity,123,2009
4-3,190,sales.m,303,2009
4-3,200,quantity,0,2009
4-3,200,sales.m,0,2009
4-3,900,quantity,0,2009
4-3,900,sales.m,0,2009
4-4,110,quantity,75,2009
4-4,110,sales.m,225,2009
4-4,160,quantity,70,2009
4-4,160,sales.m,607,2009
4-4,170,quantity,12,2009
4-4,170,sales.m,62,2009
4-4,190,quantity,31,2009
4-4,190,sales.m,332,2009
4-4,200,quantity,6,2009
4-4,200,sales.m,249,2009
4-4,900,quantity,2,2009
4-4,900,sales.m,2,2009
5,110,quantity,541,2009
5,110,sales.m,3473,2009
5,160,quantity,57,2009
5,160,sales.m,315,2009
5,170,quantity,20,2009
5,170,sales.m,101,2009
5,190,quantity,8,2009
5,190,sales.m,412,2009
5,200,quantity,2790,2009
5,200,sales.m,31480,2009
5,900,quantity,1699,2009
5,900,sales.m,24687,2009
6,110,quantity,67,2009
6,110,sales.m,176,2009
6,160,quantity,2,2009
6,160,sales.m,5,2009
6,170,quantity,0,2009
6,170,sales.m,0,2009
6,190,quantity,4,2009
6,190,sales.m,26,2009
6,200,quantity,34,2009
6,200,sales.m,582,2009
6,900,quantity,26,2009
6,900,sales.m,116,2009
7-1,110,quantity,11,2009
7-1,110,sales.m,26,2009
7-1,160,quantity,89,2009
7-1,160,sales.m,513,2009
7-1,170,quantity,0,2009
7-1,170,sales.m,0,2009
7-1,190,quantity,3,2009
7-1,190,sales.m,81,2009
7-1,200,quantity,0,2009
7-1,200,sales.m,0,2009
7-1,900,quantity,0,2009
7-1,900,sales.m,1,2009
7-3,110,quantity,933,2009
7-3,110,sales.m,5512,2009
7-3,160,quantity,2228,2009
7-3,160,sales.m,13338,2009
7-3,170,quantity,460,2009
7-3,170,sales.m,7778,2009
7-3,190,quantity,344,2009
7-3,190,sales.m,1889,2009
7-3,200,quantity,588,2009
7-3,200,sales.m,4066,2009
7-3,900,quantity,16,2009
7-3,900,sales.m,191,2009
7-8,110,quantity,26,2009
7-8,110,sales.m,281,2009
7-8,160,quantity,56,2009
7-8,160,sales.m,438,2009
7-8,170,quantity,15,2009
7-8,170,sales.m,177,2009
7-8,190,quantity,9,2009
7-8,190,sales.m,49,2009
7-8,200,quantity,2,2009
7-8,200,sales.m,13,2009
7-8,900,quantity,1,2009
7-8,900,sales.m,73,2009
8,110,quantity,372,2009
8,110,sales.m,2626,2009
8,160,quantity,0,2009
8,160,sales.m,0,2009
8,170,quantity,0,2009
8,170,sales.m,0,2009
8,190,quantity,2,2009
8,190,sales.m,11,2009
8,200,quantity,8,2009
8,200,sales.m,9,2009
8,900,quantity,57,2009
8,900,sales.m,1207,2009
export,110,quantity,7723,2009
export,110,sales.m,22457,2009
export,160,quantity,8057,2009
export,160,sales.m,23622,2009
export,170,quantity,337,2009
export,170,sales.m,4449,2009
export,190,quantity,813,2009
export,190,sales.m,2481,2009
export,200,quantity,7388,2009
export,200,sales.m,90979,2009
export,900,quantity,2630,2009
export,900,sales.m,31817,2009
1,110,quantity,36,2010
1,110,sales.m,174,2010
1,160,quantity,3,2010
1,160,sales.m,45,2010
1,170,quantity,0,2010
1,170,sales.m,0,2010
1,190,quantity,9,2010
1,190,sales.m,206,2010
1,200,quantity,1,2010
1,200,sales.m,2,2010
1,900,quantity,2,2010
1,900,sales.m,6,2010
11,110,quantity,75,2010
11,110,sales.m,1397,2010
11,160,quantity,0,2010
11,160,sales.m,0,2010
11,170,quantity,0,2010
11,170,sales.m,0,2010
11,190,quantity,0,2010
11,190,sales.m,0,2010
11,200,quantity,0,2010
11,200,sales.m,0,2010
11,900,quantity,1,2010
11,900,sales.m,2,2010
12,110,quantity,289,2010
12,110,sales.m,1659,2010
12,160,quantity,0,2010
12,160,sales.m,0,2010
12,170,quantity,11,2010
12,170,sales.m,148,2010
12,190,quantity,1,2010
12,190,sales.m,4,2010
12,200,quantity,2,2010
12,200,sales.m,4,2010
12,900,quantity,9,2010
12,900,sales.m,27,2010
15,110,quantity,1935,2010
15,110,sales.m,6175,2010
15,160,quantity,1,2010
15,160,sales.m,4,2010
15,170,quantity,18,2010
15,170,sales.m,89,2010
15,190,quantity,11,2010
15,190,sales.m,221,2010
15,200,quantity,2,2010
15,200,sales.m,11,2010
15,900,quantity,0,2010
15,900,sales.m,0,2010
16,110,quantity,149,2010
16,110,sales.m,3609,2010
16,160,quantity,1,2010
16,160,sales.m,3,2010
16,170,quantity,5,2010
16,170,sales.m,22,2010
16,190,quantity,2,2010
16,190,sales.m,4,2010
16,200,quantity,4,2010
16,200,sales.m,9,2010
16,900,quantity,4,2010
16,900,sales.m,24,2010
17,110,quantity,425,2010
17,110,sales.m,1982,2010
17,160,quantity,92,2010
17,160,sales.m,340,2010
17,170,quantity,50,2010
17,170,sales.m,449,2010
17,190,quantity,81,2010
17,190,sales.m,234,2010
17,200,quantity,1548,2010
17,200,sales.m,4724,2010
17,900,quantity,24,2010
17,900,sales.m,88,2010
2,110,quantity,17,2010
2,110,sales.m,97,2010
2,160,quantity,0,2010
2,160,sales.m,0,2010
2,170,quantity,2,2010
2,170,sales.m,7,2010
2,190,quantity,1,2010
2,190,sales.m,3,2010
2,200,quantity,1,2010
2,200,sales.m,3,2010
2,900,quantity,0,2010
2,900,sales.m,0,2010
27,110,quantity,142,2010
27,110,sales.m,919,2010
27,160,quantity,58,2010
27,160,sales.m,1179,2010
27,170,quantity,3,2010
27,170,sales.m,12,2010
27,190,quantity,10,2010
27,190,sales.m,56,2010
27,200,quantity,13,2010
27,200,sales.m,499,2010
27,900,quantity,109,2010
27,900,sales.m,1988,2010
3,110,quantity,327,2010
3,110,sales.m,1029,2010
3,160,quantity,339,2010
3,160,sales.m,2360,2010
3,170,quantity,9,2010
3,170,sales.m,61,2010
3,190,quantity,154,2010
3,190,sales.m,486,2010
3,200,quantity,1,2010
3,200,sales.m,7,2010
3,900,quantity,4,2010
3,900,sales.m,8,2010
4-2,110,quantity,1,2010
4-2,110,sales.m,2,2010
4-2,160,quantity,59,2010
4-2,160,sales.m,533,2010
4-2,170,quantity,0,2010
4-2,170,sales.m,0,2010
4-2,190,quantity,0,2010
4-2,190,sales.m,0,2010
4-2,200,quantity,0,2010
4-2,200,sales.m,0,2010
4-2,900,quantity,0,2010
4-2,900,sales.m,0,2010
4-3,110,quantity,54,2010
4-3,110,sales.m,237,2010
4-3,160,quantity,23,2010
4-3,160,sales.m,109,2010
4-3,170,quantity,0,2010
4-3,170,sales.m,0,2010
4-3,190,quantity,102,2010
4-3,190,sales.m,227,2010
4-3,200,quantity,0,2010
4-3,200,sales.m,0,2010
4-3,900,quantity,0,2010
4-3,900,sales.m,0,2010
4-4,110,quantity,170,2010
4-4,110,sales.m,597,2010
4-4,160,quantity,169,2010
4-4,160,sales.m,659,2010
4-4,170,quantity,16,2010
4-4,170,sales.m,74,2010
4-4,190,quantity,54,2010
4-4,190,sales.m,341,2010
4-4,200,quantity,3,2010
4-4,200,sales.m,9,2010
4-4,900,quantity,2,2010
4-4,900,sales.m,6,2010
5,110,quantity,1083,2010
5,110,sales.m,5860,2010
5,160,quantity,83,2010
5,160,sales.m,242,2010
5,170,quantity,9,2010
5,170,sales.m,146,2010
5,190,quantity,14,2010
5,190,sales.m,58,2010
5,200,quantity,6351,2010
5,200,sales.m,43130,2010
5,900,quantity,4107,2010
5,900,sales.m,31093,2010
6,110,quantity,127,2010
6,110,sales.m,294,2010
6,160,quantity,2,2010
6,160,sales.m,11,2010
6,170,quantity,1,2010
6,170,sales.m,2,2010
6,190,quantity,3,2010
6,190,sales.m,58,2010
6,200,quantity,61,2010
6,200,sales.m,932,2010
6,900,quantity,143,2010
6,900,sales.m,641,2010
7-1,110,quantity,1,2010
7-1,110,sales.m,7,2010
7-1,160,quantity,8,2010
7-1,160,sales.m,106,2010
7-1,170,quantity,0,2010
7-1,170,sales.m,0,2010
7-1,190,quantity,3,2010
7-1,190,sales.m,70,2010
7-1,200,quantity,0,2010
7-1,200,sales.m,0,2010
7-1,900,quantity,0,2010
7-1,900,sales.m,0,2010
7-3,110,quantity,1428,2010
7-3,110,sales.m,6751,2010
7-3,160,quantity,2747,2010
7-3,160,sales.m,13236,2010
7-3,170,quantity,119,2010
7-3,170,sales.m,1620,2010
7-3,190,quantity,968,2010
7-3,190,sales.m,4135,2010
7-3,200,quantity,387,2010
7-3,200,sales.m,2157,2010
7-3,900,quantity,28,2010
7-3,900,sales.m,176,2010
7-8,110,quantity,43,2010
7-8,110,sales.m,286,2010
7-8,160,quantity,106,2010
7-8,160,sales.m,539,2010
7-8,170,quantity,30,2010
7-8,170,sales.m,439,2010
7-8,190,quantity,15,2010
7-8,190,sales.m,59,2010
7-8,200,quantity,5,2010
7-8,200,sales.m,16,2010
7-8,900,quantity,2,2010
7-8,900,sales.m,7,2010
8,110,quantity,425,2010
8,110,sales.m,3051,2010
8,160,quantity,0,2010
8,160,sales.m,0,2010
8,170,quantity,0,2010
8,170,sales.m,0,2010
8,190,quantity,3,2010
8,190,sales.m,11,2010
8,200,quantity,2,2010
8,200,sales.m,3,2010
8,900,quantity,21,2010
8,900,sales.m,443,2010
export,110,quantity,17722,2010
export,110,sales.m,41306,2010
export,160,quantity,18690,2010
export,160,sales.m,47563,2010
export,170,quantity,653,2010
export,170,sales.m,4814,2010
export,190,quantity,2293,2010
export,190,sales.m,6362,2010
export,200,quantity,19597,2010
export,200,sales.m,245419,2010
export,900,quantity,8498,2010
export,900,sales.m,62176,2010
1,110,quantity,22,2011
1,110,sales.m,96,2011
1,160,quantity,6,2011
1,160,sales.m,40,2011
1,170,quantity,1,2011
1,170,sales.m,6,2011
1,190,quantity,11,2011
1,190,sales.m,228,2011
1,200,quantity,1,2011
1,200,sales.m,12,2011
1,900,quantity,2,2011
1,900,sales.m,11,2011
11,110,quantity,128,2011
11,110,sales.m,1971,2011
11,160,quantity,0,2011
11,160,sales.m,0,2011
11,170,quantity,1,2011
11,170,sales.m,3,2011
11,190,quantity,0,2011
11,190,sales.m,0,2011
11,200,quantity,0,2011
11,200,sales.m,0,2011
11,900,quantity,1,2011
11,900,sales.m,2,2011
12,110,quantity,244,2011
12,110,sales.m,1581,2011
12,160,quantity,0,2011
12,160,sales.m,0,2011
12,170,quantity,11,2011
12,170,sales.m,65,2011
12,190,quantity,4,2011
12,190,sales.m,31,2011
12,200,quantity,50,2011
12,200,sales.m,100,2011
12,900,quantity,2,2011
12,900,sales.m,11,2011
15,110,quantity,2538,2011
15,110,sales.m,7600,2011
15,160,quantity,0,2011
15,160,sales.m,0,2011
15,170,quantity,0,2011
15,170,sales.m,0,2011
15,190,quantity,22,2011
15,190,sales.m,432,2011
15,200,quantity,53,2011
15,200,sales.m,106,2011
15,900,quantity,0,2011
15,900,sales.m,0,2011
16,110,quantity,165,2011
16,110,sales.m,752,2011
16,160,quantity,0,2011
16,160,sales.m,0,2011
16,170,quantity,4,2011
16,170,sales.m,19,2011
16,190,quantity,0,2011
16,190,sales.m,0,2011
16,200,quantity,0,2011
16,200,sales.m,0,2011
16,900,quantity,1,2011
16,900,sales.m,21,2011
17,110,quantity,399,2011
17,110,sales.m,1962,2011
17,160,quantity,180,2011
17,160,sales.m,705,2011
17,170,quantity,74,2011
17,170,sales.m,421,2011
17,190,quantity,104,2011
17,190,sales.m,438,2011
17,200,quantity,2076,2011
17,200,sales.m,3662,2011
17,900,quantity,221,2011
17,900,sales.m,357,2011
2,110,quantity,28,2011
2,110,sales.m,162,2011
2,160,quantity,0,2011
2,160,sales.m,20,2011
2,170,quantity,0,2011
2,170,sales.m,0,2011
2,190,quantity,6,2011
2,190,sales.m,16,2011
2,200,quantity,1,2011
2,200,sales.m,3,2011
2,900,quantity,0,2011
2,900,sales.m,0,2011
27,110,quantity,75,2011
27,110,sales.m,746,2011
27,160,quantity,13,2011
27,160,sales.m,250,2011
27,170,quantity,4,2011
27,170,sales.m,93,2011
27,190,quantity,4,2011
27,190,sales.m,9,2011
27,200,quantity,2,2011
27,200,sales.m,17,2011
27,900,quantity,116,2011
27,900,sales.m,594,2011
3,110,quantity,412,2011
3,110,sales.m,1145,2011
3,160,quantity,399,2011
3,160,sales.m,2516,2011
3,170,quantity,5,2011
3,170,sales.m,30,2011
3,190,quantity,203,2011
3,190,sales.m,601,2011
3,200,quantity,2,2011
3,200,sales.m,14,2011
3,900,quantity,2,2011
3,900,sales.m,8,2011
4-2,110,quantity,6,2011
4-2,110,sales.m,15,2011
4-2,160,quantity,89,2011
4-2,160,sales.m,897,2011
4-2,170,quantity,0,2011
4-2,170,sales.m,0,2011
4-2,190,quantity,7,2011
4-2,190,sales.m,30,2011
4-2,200,quantity,0,2011
4-2,200,sales.m,0,2011
4-2,900,quantity,0,2011
4-2,900,sales.m,0,2011
4-3,110,quantity,60,2011
4-3,110,sales.m,221,2011
4-3,160,quantity,34,2011
4-3,160,sales.m,178,2011
4-3,170,quantity,3,2011
4-3,170,sales.m,17,2011
4-3,190,quantity,247,2011
4-3,190,sales.m,509,2011
4-3,200,quantity,0,2011
4-3,200,sales.m,0,2011
4-3,900,quantity,0,2011
4-3,900,sales.m,0,2011
4-4,110,quantity,298,2011
4-4,110,sales.m,1361,2011
4-4,160,quantity,136,2011
4-4,160,sales.m,636,2011
4-4,170,quantity,20,2011
4-4,170,sales.m,165,2011
4-4,190,quantity,34,2011
4-4,190,sales.m,234,2011
4-4,200,quantity,5,2011
4-4,200,sales.m,26,2011
4-4,900,quantity,0,2011
4-4,900,sales.m,1,2011
5,110,quantity,1078,2011
5,110,sales.m,4402,2011
5,160,quantity,84,2011
5,160,sales.m,599,2011
5,170,quantity,12,2011
5,170,sales.m,56,2011
5,190,quantity,44,2011
5,190,sales.m,229,2011
5,200,quantity,6878,2011
5,200,sales.m,48638,2011
5,900,quantity,6079,2011
5,900,sales.m,37626,2011
6,110,quantity,429,2011
6,110,sales.m,842,2011
6,160,quantity,0,2011
6,160,sales.m,1,2011
6,170,quantity,0,2011
6,170,sales.m,0,2011
6,190,quantity,1,2011
6,190,sales.m,20,2011
6,200,quantity,159,2011
6,200,sales.m,842,2011
6,900,quantity,140,2011
6,900,sales.m,496,2011
7-1,110,quantity,3,2011
7-1,110,sales.m,28,2011
7-1,160,quantity,36,2011
7-1,160,sales.m,222,2011
7-1,170,quantity,0,2011
7-1,170,sales.m,0,2011
7-1,190,quantity,1,2011
7-1,190,sales.m,25,2011
7-1,200,quantity,0,2011
7-1,200,sales.m,0,2011
7-1,900,quantity,0,2011
7-1,900,sales.m,0,2011
7-3,110,quantity,1691,2011
7-3,110,sales.m,7752,2011
7-3,160,quantity,3984,2011
7-3,160,sales.m,18439,2011
7-3,170,quantity,152,2011
7-3,170,sales.m,1789,2011
7-3,190,quantity,945,2011
7-3,190,sales.m,4536,2011
7-3,200,quantity,688,2011
7-3,200,sales.m,2601,2011
7-3,900,quantity,66,2011
7-3,900,sales.m,318,2011
7-8,110,quantity,141,2011
7-8,110,sales.m,525,2011
7-8,160,quantity,69,2011
7-8,160,sales.m,387,2011
7-8,170,quantity,8,2011
7-8,170,sales.m,118,2011
7-8,190,quantity,31,2011
7-8,190,sales.m,159,2011
7-8,200,quantity,2,2011
7-8,200,sales.m,5,2011
7-8,900,quantity,4,2011
7-8,900,sales.m,20,2011
8,110,quantity,559,2011
8,110,sales.m,4073,2011
8,160,quantity,0,2011
8,160,sales.m,0,2011
8,170,quantity,0,2011
8,170,sales.m,0,2011
8,190,quantity,9,2011
8,190,sales.m,39,2011
8,200,quantity,3,2011
8,200,sales.m,4,2011
8,900,quantity,54,2011
8,900,sales.m,1520,2011
export,110,quantity,21489,2011
export,110,sales.m,54247,2011
export,160,quantity,29619,2011
export,160,sales.m,76154,2011
export,170,quantity,1171,2011
export,170,sales.m,10241,2011
export,190,quantity,3434,2011
export,190,sales.m,8576,2011
export,200,quantity,25218,2011
export,200,sales.m,239108,2011
export,900,quantity,6456,2011
export,900,sales.m,42587,2011
1,110,quantity,52,2012
1,110,sales.m,350,2012
1,160,quantity,37,2012
1,160,sales.m,163,2012
1,170,quantity,2,2012
1,170,sales.m,16,2012
1,190,quantity,20,2012
1,190,sales.m,287,2012
1,200,quantity,1,2012
1,200,sales.m,26,2012
1,900,quantity,3,2012
1,900,sales.m,21,2012
11,110,quantity,97,2012
11,110,sales.m,1927,2012
11,160,quantity,0,2012
11,160,sales.m,0,2012
11,170,quantity,0,2012
11,170,sales.m,0,2012
11,190,quantity,0,2012
11,190,sales.m,0,2012
11,200,quantity,0,2012
11,200,sales.m,0,2012
11,900,quantity,2,2012
11,900,sales.m,5,2012
12,110,quantity,210,2012
12,110,sales.m,1266,2012
12,160,quantity,0,2012
12,160,sales.m,0,2012
12,170,quantity,6,2012
12,170,sales.m,105,2012
12,190,quantity,0,2012
12,190,sales.m,0,2012
12,200,quantity,7,2012
12,200,sales.m,8,2012
12,900,quantity,2,2012
12,900,sales.m,54,2012
15,110,quantity,2264,2012
15,110,sales.m,8255,2012
15,160,quantity,0,2012
15,160,sales.m,0,2012
15,170,quantity,0,2012
15,170,sales.m,0,2012
15,190,quantity,20,2012
15,190,sales.m,176,2012
15,200,quantity,4,2012
15,200,sales.m,9,2012
15,900,quantity,2,2012
15,900,sales.m,5,2012
16,110,quantity,81,2012
16,110,sales.m,457,2012
16,160,quantity,0,2012
16,160,sales.m,0,2012
16,170,quantity,5,2012
16,170,sales.m,22,2012
16,190,quantity,16,2012
16,190,sales.m,49,2012
16,200,quantity,0,2012
16,200,sales.m,0,2012
16,900,quantity,6,2012
16,900,sales.m,35,2012
17,110,quantity,564,2012
17,110,sales.m,3119,2012
17,160,quantity,391,2012
17,160,sales.m,1651,2012
17,170,quantity,92,2012
17,170,sales.m,743,2012
17,190,quantity,114,2012
17,190,sales.m,433,2012
17,200,quantity,2094,2012
17,200,sales.m,5526,2012
17,900,quantity,17,2012
17,900,sales.m,1944,2012
2,110,quantity,27,2012
2,110,sales.m,138,2012
2,160,quantity,0,2012
2,160,sales.m,17,2012
2,170,quantity,1,2012
2,170,sales.m,2,2012
2,190,quantity,1,2012
2,190,sales.m,30,2012
2,200,quantity,0,2012
2,200,sales.m,0,2012
2,900,quantity,0,2012
2,900,sales.m,0,2012
27,110,quantity,330,2012
27,110,sales.m,977,2012
27,160,quantity,22,2012
27,160,sales.m,148,2012
27,170,quantity,4,2012
27,170,sales.m,78,2012
27,190,quantity,2,2012
27,190,sales.m,5,2012
27,200,quantity,8,2012
27,200,sales.m,26,2012
27,900,quantity,433,2012
27,900,sales.m,589,2012
3,110,quantity,689,2012
3,110,sales.m,1759,2012
3,160,quantity,417,2012
3,160,sales.m,2409,2012
3,170,quantity,12,2012
3,170,sales.m,59,2012
3,190,quantity,207,2012
3,190,sales.m,653,2012
3,200,quantity,2,2012
3,200,sales.m,5,2012
3,900,quantity,3,2012
3,900,sales.m,23,2012
4-2,110,quantity,5,2012
4-2,110,sales.m,17,2012
4-2,160,quantity,116,2012
4-2,160,sales.m,1370,2012
4-2,170,quantity,0,2012
4-2,170,sales.m,0,2012
4-2,190,quantity,2,2012
4-2,190,sales.m,15,2012
4-2,200,quantity,0,2012
4-2,200,sales.m,0,2012
4-2,900,quantity,0,2012
4-2,900,sales.m,0,2012
4-3,110,quantity,64,2012
4-3,110,sales.m,283,2012
4-3,160,quantity,42,2012
4-3,160,sales.m,295,2012
4-3,170,quantity,2,2012
4-3,170,sales.m,17,2012
4-3,190,quantity,357,2012
4-3,190,sales.m,818,2012
4-3,200,quantity,1,2012
4-3,200,sales.m,3,2012
4-3,900,quantity,0,2012
4-3,900,sales.m,9,2012
4-4,110,quantity,219,2012
4-4,110,sales.m,631,2012
4-4,160,quantity,138,2012
4-4,160,sales.m,571,2012
4-4,170,quantity,34,2012
4-4,170,sales.m,313,2012
4-4,190,quantity,23,2012
4-4,190,sales.m,147,2012
4-4,200,quantity,1,2012
4-4,200,sales.m,3,2012
4-4,900,quantity,7,2012
4-4,900,sales.m,59,2012
5,110,quantity,937,2012
5,110,sales.m,4865,2012
5,160,quantity,116,2012
5,160,sales.m,303,2012
5,170,quantity,11,2012
5,170,sales.m,44,2012
5,190,quantity,37,2012
5,190,sales.m,160,2012
5,200,quantity,6736,2012
5,200,sales.m,41258,2012
5,900,quantity,4708,2012
5,900,sales.m,32207,2012
6,110,quantity,606,2012
6,110,sales.m,780,2012
6,160,quantity,13,2012
6,160,sales.m,41,2012
6,170,quantity,0,2012
6,170,sales.m,3,2012
6,190,quantity,11,2012
6,190,sales.m,101,2012
6,200,quantity,65,2012
6,200,sales.m,689,2012
6,900,quantity,7,2012
6,900,sales.m,135,2012
7-1,110,quantity,1,2012
7-1,110,sales.m,9,2012
7-1,160,quantity,34,2012
7-1,160,sales.m,299,2012
7-1,170,quantity,0,2012
7-1,170,sales.m,0,2012
7-1,190,quantity,0,2012
7-1,190,sales.m,0,2012
7-1,200,quantity,0,2012
7-1,200,sales.m,0,2012
7-1,900,quantity,1,2012
7-1,900,sales.m,14,2012
7-3,110,quantity,2446,2012
7-3,110,sales.m,10537,2012
7-3,160,quantity,5142,2012
7-3,160,sales.m,21876,2012
7-3,170,quantity,372,2012
7-3,170,sales.m,3571,2012
7-3,190,quantity,1128,2012
7-3,190,sales.m,7919,2012
7-3,200,quantity,966,2012
7-3,200,sales.m,4832,2012
7-3,900,quantity,121,2012
7-3,900,sales.m,2988,2012
7-8,110,quantity,45,2012
7-8,110,sales.m,342,2012
7-8,160,quantity,111,2012
7-8,160,sales.m,877,2012
7-8,170,quantity,8,2012
7-8,170,sales.m,38,2012
7-8,190,quantity,31,2012
7-8,190,sales.m,137,2012
7-8,200,quantity,6,2012
7-8,200,sales.m,17,2012
7-8,900,quantity,1,2012
7-8,900,sales.m,4,2012
8,110,quantity,576,2012
8,110,sales.m,3669,2012
8,160,quantity,0,2012
8,160,sales.m,0,2012
8,170,quantity,0,2012
8,170,sales.m,0,2012
8,190,quantity,1,2012
8,190,sales.m,5,2012
8,200,quantity,4,2012
8,200,sales.m,4,2012
8,900,quantity,82,2012
8,900,sales.m,2414,2012
export,110,quantity,21606,2012
export,110,sales.m,52525,2012
export,160,quantity,27268,2012
export,160,sales.m,69781,2012
export,170,quantity,1142,2012
export,170,sales.m,10373,2012
export,190,quantity,3278,2012
export,190,sales.m,9522,2012
export,200,quantity,22268,2012
export,200,sales.m,180114,2012
export,900,quantity,5454,2012
export,900,sales.m,40395,2012
1,110,quantity,47,2013
1,110,sales.m,135,2013
1,160,quantity,8,2013
1,160,sales.m,26,2013
1,170,quantity,2,2013
1,170,sales.m,7,2013
1,190,quantity,7,2013
1,190,sales.m,181,2013
1,200,quantity,1,2013
1,200,sales.m,8,2013
1,900,quantity,1,2013
1,900,sales.m,12,2013
11,110,quantity,101,2013
